"","businessID","zip","businessName","city","lat","long","averageReviewBusiness","reviewCountBusiness","isOpen","percAsian","percBlack","percWhite","percHispanic","percNHW","zipPopulation","zipYouthPopulation","medianIncome","percBachelors","avgReviewStars","avgUserPastReview","avgDaysSinceJoined","sumUsefulRev","sumFunny","sumCool","sumUserReviews","sumUsefulUser","sumFunnyUser","sumCoolUser","sumFans","sumHotComp","sumMoreComp","sumProfileComp","sumCuteComp","sumListComp","sumNoteComp","sumPlainComp","sumCoolComp","sumFunnyComp","sumWriterComp","sumPhotoComp"
"77","-hq09PjRpGcx4XXhrqh5xw",85053,"""""""""""""""""Touch Of Thai""""""""""""""""","Phoenix",33.63916,-112.1367,3.5,230,1,2.9134,5.1312,75.3673,21.4542,64.5872,32059,10.9018,61527,12.9779,3.58620689655172,3.82310344827586,685.48275862069,22,14,10,2117,1306,492,321,136,247,18,11,12,5,185,295,302,302,87,20
"78","-Ht7HiGBox8lS1Y8IPjO8g",85004,"""""""""""""""""Switch Restaurant & Wine Bar""""""""""""""""","Phoenix",33.47703,-112.0736,4,738,1,2.4009,11.5211,61.1505,34.3055,45.0854,6206,26.5549,38311,17.3162,3.98648648648649,3.76216216216216,800.5,66,10,29,8432,14360,8889,11840,631,1740,142,62,90,35,901,1715,1988,1988,591,152
"79","-i_WVm2yfuY0lS0zpEl9ZA",85003,"""""""""""""""""Thai Elephant""""""""""""""""","Phoenix",33.44931,-112.074,3.5,103,0,3.2641,10.7852,60.1917,38.4045,41.6457,8762,19.7444,41691,20.2221,3.85714285714286,3.88857142857143,433,37,25,30,4145,13194,5587,12486,567,1019,92,52,132,55,892,3180,1386,1386,340,119
"80","-i0DZp5-KT54MpqvREmqXQ",85381,"""""""""""""""""Pho Tan Thanh""""""""""""""""","Peoria",33.59544,-112.2204,3.5,71,1,4.2839,3.6438,82.4628,15.454,72.6942,26401,10.1663,86115,20.1247,3.66666666666667,3.94666666666667,1267,1,0,0,267,237,57,15,15,0,0,0,1,0,3,10,7,7,2,8
"81","-iPc_YSSqvM1CpZxxeUTXw",85226,"""""""""""""""""Jason's Deli""""""""""""""""","Chandler",33.32139,-111.9676,3.5,102,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,4.11111111111111,3.78111111111111,443.444444444444,14,6,10,1268,654,912,340,139,199,19,14,16,7,189,268,287,287,98,73
"82","-ITj6Pu8Gdw8MmLf0XBEKQ",85050,"""""""""""""""""Sushi Station""""""""""""""""","Phoenix",33.67523,-111.9797,4,340,1,5.8143,2.1725,85.8408,9.6053,79.1078,30150,6.209,92999,32.5529,3.93103448275862,3.96793103448276,895.103448275862,14,8,5,3032,864,337,128,265,84,17,10,19,3,96,99,127,127,104,51
"83","-Iu6EwsbZQZY8HTBN853Iw",85015,"""""""""""""""""Subway""""""""""""""""","Phoenix",33.53685,-112.0991,3.5,11,1,5.8263,9.1838,54.7746,49.8988,26.1072,40506,10.633,38803,11.5432,2,3.96,1843,2,0,0,485,458,528,255,44,78,12,1,2,1,34,70,85,85,15,9
"84","-IZvuqxekWEvJqDw308daQ",85282,"""""""""""""""""Los Favoritos Tacos Shop""""""""""""""""","Tempe",33.4083,-111.9161,3.5,174,1,5.0545,7.0025,68.5852,24.405,56.3583,55337,18.8373,60423,23.2782,3.38888888888889,3.32277777777778,605.888888888889,9,4,8,1377,150,77,33,46,21,9,1,4,2,49,41,44,44,24,6
"85","-J-d5x84RuyLNiUzOhO_6A",85018,"""""""""""""""""Dairy Queen""""""""""""""""","Phoenix",33.48059,-111.992,2.5,25,1,2.5345,3.4371,79.8221,19.8288,68.9908,38666,6.7294,71919,28.8783,3,3.735,646.5,3,2,2,980,2666,1183,3464,109,155,22,33,6,12,103,298,326,326,79,33
"86","-jKBFjNTbiafSdunQy6dlQ",85015,"""""""""""""""""Mandarin Super Buffet""""""""""""""""","Phoenix",33.52401,-112.0912,2.5,104,1,5.8263,9.1838,54.7746,49.8988,26.1072,40506,10.633,38803,11.5432,2.75,3.4175,749.833333333333,17,10,4,1128,591,445,399,58,33,11,6,2,2,53,81,56,56,35,6
"87","-jKhfsXol4FxbRjK8aUsLA",85015,"""""""""""""""""Little Caesars Pizza""""""""""""""""","Phoenix",33.50817,-112.0948,3,12,1,5.8263,9.1838,54.7746,49.8988,26.1072,40506,10.633,38803,11.5432,2.5,3.545,1476,4,4,4,130,233,31,30,18,7,1,0,2,0,6,7,11,11,5,1
"88","-JwSuDqyFILFJmVpjrVbwA",85022,"""""""""""""""""Half Moon Sports Grill""""""""""""""""","Phoenix",33.63701,-112.0701,3.5,241,1,3.6824,4.3558,78.6963,18.3966,68.8843,51977,9.8178,64850,19.6762,3.61538461538462,3.87269230769231,710.346153846154,18,6,5,831,532,108,84,38,19,4,11,0,3,46,39,41,41,22,4
"89","-JzL9Xkx42k82uKSy3X5Zw",85234,"""""""""""""""""Gabriela's Kitchen""""""""""""""""","Gilbert",33.36513,-111.7557,4.5,54,1,5.0107,3.1823,80.8642,15.7473,71.6822,54803,8.9721,94278,25.6054,4.4,3.998,803.8,4,1,4,286,234,158,49,24,16,4,0,0,0,8,26,23,23,16,26
"90","-k30GnIy_6V7YyODRr9PdA",85296,"""""""""""""""""Panda Express""""""""""""""""","Gilbert",33.33611,-111.7906,2.5,19,1,5.9923,4.0738,78.3406,16.2776,68.4415,40135,8.2621,103068,24.7709,1.5,3.165,779,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","-K3kqmykKlhlB4arCsLHOw",85032,"""""""""""""""""Bawarchi Indian Cuisine""""""""""""""""","Phoenix",33.64022,-112.0043,3,108,1,3.4399,3.1957,76.1142,26.604,61.6534,72880,9.2508,63344,19.8277,2.33333333333333,2.805,496.5,12,5,1,42,29,0,0,2,0,0,0,0,0,2,2,0,0,0,1
"92","-kHQWsdlHfASvHCj59dzGA",85027,"""""""""""""""""Del Taco""""""""""""""""","Phoenix",33.65479,-112.0979,2,27,1,7.1338,3.3218,75.6236,17.6526,66.7063,41212,10.924,65736,16.7629,1.66666666666667,2.87666666666667,495.666666666667,7,2,2,141,49,26,12,6,2,2,0,0,0,8,2,3,3,5,0
"93","-KIdCJnkt5N8rnnmWR5MQg",85016,"""""""""""""""""Corleone's""""""""""""""""","Phoenix",33.51015,-112.0466,3.5,190,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.52380952380952,3.59619047619048,630.904761904762,19,13,10,4675,653,441,381,226,228,36,27,27,8,203,438,381,381,91,34
"94","-kIscN8I29eXMPkvyyxmRQ",85012,"""""""""""""""""Zookz Sandwiches""""""""""""""""","Phoenix",33.50959,-112.0718,4.5,637,1,3.2798,6.2247,75.7292,18.8555,65.485,7165,8.2205,64645,26.1561,4.70491803278689,3.90803278688525,975.786885245902,95,11,26,2319,1121,287,346,114,72,17,6,1,0,107,126,189,189,115,46
"95","-kzdfAFoqPpJU903Zt_aeA",85254,"""""""""""""""""Brokers Bar & Grill""""""""""""""""","Scottsdale",33.63775,-111.9263,4,4,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,5,3.95,1436,1,0,0,20,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"96","-lrxtiCaTdCJ9h7uMndsUQ",85020,"""""""""""""""""Stacy's Pit Stop BBQ""""""""""""""""","Phoenix",33.56092,-112.0654,2.5,25,0,2.6542,4.1147,75.6299,26.7225,60.9199,37111,7.1704,64511,19.723,2,3.98,144,4,0,0,64,4,2,0,5,3,0,1,0,0,3,1,6,6,6,2
"97","-lVLYkjJwCihTj4dlqZcNQ",85248,"""""""""""""""""La Sala Tequila Cantina""""""""""""""""","Chandler",33.26109,-111.8842,3.5,62,1,7.2082,3.3995,81.8926,7.4997,77.0408,37388,4.0895,87599,29.1889,3.4,3.186,1831.4,2,0,1,79,19,2,10,1,2,1,0,0,0,4,2,3,3,2,0
"98","-LVpf-mKjrWT51JgCY3gRQ",85032,"""""""""""""""""McAlister's Deli""""""""""""""""","Phoenix",33.6028,-111.9781,4,105,0,3.4399,3.1957,76.1142,26.604,61.6534,72880,9.2508,63344,19.8277,4.1,3.984,850.2,9,2,4,473,77,55,56,7,3,6,1,0,0,10,8,11,11,5,5
"99","-lWLXHxSkvZ7wSs4V9vmwQ",85224,"""""""""""""""""City Buffet""""""""""""""""","Chandler",33.33563,-111.8543,2,10,0,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,3.33333333333333,3.77333333333333,318,2,0,0,205,136,46,108,13,67,4,1,0,1,19,24,43,43,27,0
"100","-Ma5JqzuI_3xIAtpNJfQ2g",85053,"""""""""""""""""Krachai Thai Kitchen""""""""""""""""","Phoenix",33.62482,-112.131,4,170,1,2.9134,5.1312,75.3673,21.4542,64.5872,32059,10.9018,61527,12.9779,4.34782608695652,4.02,1195.86956521739,10,0,0,1234,125,49,19,30,11,7,2,1,0,22,26,21,21,10,3
"101","-mjUxlW8Lyyq0t3GWvD3EA",85007,"""""""""""""""""McDonald's""""""""""""""""","Phoenix",33.4511,-112.082,2.5,26,1,1.8551,13.6449,48.4455,54.851,24.0708,15471,9.6697,34712,11.8223,1,2.97,355,4,1,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","-MKWJZnMjSit406AUKf7Pg",85224,"""""""""""""""""Barrelhouse American Kitchen & Cocktails""""""""""""""""","Chandler",33.33601,-111.8597,4,172,0,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,4.26666666666667,4.086,859.2,51,19,23,1855,3965,203,1644,53,14,10,2,0,0,45,35,39,39,19,6
"103","-MuatiMmslPOvk9kOMyjkA",85255,"""""""""""""""""Charleston's""""""""""""""""","Scottsdale",33.6392,-111.9245,4,238,1,5.0014,1.4558,90.0477,4.6037,86.6275,41488,3.7746,132366,34.6598,4.22222222222222,4.04055555555556,1075.94444444444,15,4,6,2408,21789,870,4096,144,182,20,10,6,17,129,177,251,251,76,64
"104","-MUn9i6htSMJUFXxToaBVg",85392,"""""""""""""""""Lighthouse Sports Bar""""""""""""""""","Avondale",33.4928,-112.3245,2,17,1,4.8955,9.6761,60.5203,39.787,39.3591,34828,11.0256,75744,18.1048,1,1.54,843,7,3,3,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
"105","-NfdQz7Pesvthek59uGl8Q",85374,"""""""""""""""""Domino's Pizza""""""""""""""""","Surprise",33.63926,-112.3905,2.5,16,1,1.9754,4.4396,82.343,16.1749,73.9526,44396,5.3586,66283,18.1995,4,3.33,240,5,1,1,46,102,10,6,1,2,0,0,0,0,6,5,2,2,1,0
"106","-o082vExIs0VVNSuZmiTQA",85251,"""""""""""""""""Frank & Lupe's Old Mexico""""""""""""""""","Scottsdale",33.49526,-111.9288,3.5,470,1,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,3.12727272727273,3.67345454545455,739.309090909091,46,17,12,5189,23389,1621,5084,291,466,79,31,26,25,493,929,861,861,207,251
"107","-o0xWAEO-C2oqlyt9TO8qg",85016,"""""""""""""""""McCormick & Schmicks Seafood Restaurant""""""""""""""""","Phoenix",33.50823,-112.0265,4,41,0,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.66666666666667,3.94333333333333,369.666666666667,4,1,2,204,31,6,28,15,4,1,1,1,0,10,15,10,10,6,2
"108","-o2bwiM7OXRDEl0HVweUnQ",85226,"""""""""""""""""Yogis Grill""""""""""""""""","Chandler",33.30589,-111.9464,3,38,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,3.75,3.0425,921.75,2,1,2,109,18,5,3,5,0,0,1,0,0,0,2,1,1,1,1
"109","-oDK9KnYMRwl5Mog46V1Sw",85251,"""""""""""""""""Pure Sushi South""""""""""""""""","Scottsdale",33.49276,-111.923,3.5,20,0,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,4.5,3.705,180,5,3,5,222,37,26,27,37,103,9,6,12,5,81,80,141,141,28,11
"110","-Ofk9ELkGJQasOApqJ9lCw",85226,"""""""""""""""""Pita Bistro""""""""""""""""","Chandler",33.31738,-111.9689,4,83,0,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,4.58333333333333,3.88666666666667,1096.25,31,17,32,939,3817,964,2524,85,56,8,1,2,2,39,91,167,167,66,62
"111","-Oj_rs84KRFOTtbeQXPB7Q",85257,"""""""""""""""""Red Kimchi Korean Restaurant""""""""""""""""","Scottsdale",33.46437,-111.9275,3,110,1,2.7103,2.8998,78.074,20.2341,67.2261,29554,9.8971,62205,22.7397,3,3.70454545454545,677.363636363636,27,9,7,1361,1585,686,794,105,70,16,4,7,10,114,116,135,135,44,4
"112","-OmQXmGomWfJNi449Uh99g",85040,"""""""""""""""""Federico's Mexican Food""""""""""""""""","Phoenix",33.39423,-112.0739,1,3,1,2.1919,22.3201,30.8979,64.9547,5.5156,27921,11.7009,37488,9.0692,1,2.4,941,1,0,0,39,4,3,1,2,0,1,0,0,0,0,2,0,0,0,0
"113","-oOKqZbYDt08zaWWyLZNIw",85037,"""""""""""""""""Yan's""""""""""""""""","Phoenix",33.48011,-112.2575,3.5,90,1,3.2875,8.4736,47.6693,65.4068,16.2918,45931,11.809,54560,8.9835,3.2,3.618,776.2,8,1,0,173,65,16,26,6,0,0,0,0,0,2,2,1,1,1,0
"114","-OOVJcc1-qOUqI9131u0gw",85323,"""""""""""""""""Carlos O'Brien's - Avondale""""""""""""""""","Avondale",33.45457,-112.305,3,96,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,3.625,4.00625,527,8,2,4,789,219,23,177,64,33,7,4,1,0,37,41,51,51,39,6
"115","-oSII3bw90cvyLmgsHgmpg",85206,"""""""""""""""""Mokis Hawaiian Grill""""""""""""""""","Mesa",33.3951,-111.7528,3.5,185,1,2.3944,3.4148,83.9676,14.414,76.0431,37630,7.9856,57571,16.5959,3.75,3.680625,794.125,14,2,5,938,373,60,19,64,55,10,8,2,2,31,57,76,76,45,2
"116","-ot4Xd6GxSUOqwUj7okZuA",85023,"""""""""""""""""Lucky's Burgers & Shakes""""""""""""""""","Phoenix",33.61233,-112.0993,5,83,1,4.1331,4.3365,71.9274,25.4117,60.224,34913,10.1366,59724,18.3154,4.5,4.155,1120.83333333333,2,1,1,80,9,1,2,1,0,0,0,0,0,0,0,0,0,1,0
"117","-OuTv9a9_MabQjyiZx2Stw",85043,"""""""""""""""""Filiberto's Mexican Food""""""""""""""""","Phoenix",33.45979,-112.1684,2.5,11,1,2.5081,10.0602,43.6249,71.6212,9.3938,32415,10.9024,49229,11.2354,1,1.14,20,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","-PARO4rKPyOBgra18yANYQ",85379,"""""""""""""""""Red Embers Bar & Grill""""""""""""""""","Surprise",33.60678,-112.3558,3,34,1,4.5839,7.1807,72.4547,21.1119,61.5683,45093,7.1075,87130,16.9518,2,2.385,1687,1,0,0,43,2,0,1,2,0,0,0,0,0,3,4,0,0,0,0
"119","-PbCfkydmvuNcG9VG_ixkQ",85338,"""""""""""""""""Pho House Restaurant""""""""""""""""","Goodyear",33.45214,-112.3598,4,113,1,3.4948,7.8028,65.6887,34.7988,48.1609,46355,8.532,85311,18.9178,4.66666666666667,3.79,1177.91666666667,1,0,2,188,22,4,2,2,2,2,0,0,0,8,6,2,2,1,0
"120","-pfWtzvY8iNTFjDPXU1Kcw",85308,"""""""""""""""""Joyfull Cafe""""""""""""""""","Glendale",33.63789,-112.1669,4,18,0,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,1.5,2.105,69,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","-PJgh1XoQBMnnSgg6MhmMA",85023,"""""""""""""""""Hong Kong Chinese Cuisine""""""""""""""""","Phoenix",33.61155,-112.1008,3.5,34,1,4.1331,4.3365,71.9274,25.4117,60.224,34913,10.1366,59724,18.3154,1.33333333333333,2.57666666666667,303.333333333333,1,0,0,21,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","-PUPEpMsjBjk_rX5lFaWng",85224,"""""""""""""""""Pesto's""""""""""""""""","Chandler",33.32118,-111.8749,4,214,1,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,4.375,4.03041666666667,956.375,45,18,25,2312,21684,777,6661,212,356,35,39,2,5,204,1658,1283,1283,138,513
"123","-Q8F0KbFIK3m3VeGXoCDEA",85296,"""""""""""""""""Phoenicia Cafe""""""""""""""""","Gilbert",33.32929,-111.7903,4,335,1,5.9923,4.0738,78.3406,16.2776,68.4415,40135,8.2621,103068,24.7709,4.17647058823529,3.86411764705882,871.764705882353,18,9,6,2747,796,153,152,65,7,5,3,1,3,75,60,51,51,12,6
"124","-qb_3LLSnBcHA6zc8NRSxQ",85379,"""""""""""""""""Rio Mirage Cafe""""""""""""""""","Surprise",33.63743,-112.3588,3.5,246,1,4.5839,7.1807,72.4547,21.1119,61.5683,45093,7.1075,87130,16.9518,3.625,3.73166666666667,934.416666666667,22,3,5,1633,1026,73,51,63,10,12,3,4,0,49,53,34,34,14,6
"125","-qbYIpY84C9xBWc9g5rl5g",85009,"""""""""""""""""Denny's""""""""""""""""","Phoenix",33.47975,-112.1122,2,41,1,0.6635,5.8881,42.0666,80.7127,6.6181,60138,15.955,30235,3.6216,4,4.03666666666667,743.666666666667,1,0,0,93,191,28,14,5,0,0,0,0,0,0,2,2,2,1,0
"126","-QgX4QofONhh6XFZ4Zbnvw",85225,"""""""""""""""""Taiko""""""""""""""""","Chandler",33.32031,-111.8096,4,110,0,5.6195,6.0246,62.3873,38.7603,43.2243,75291,10.5444,70098,18.1929,3.85714285714286,3.87238095238095,504.619047619048,38,14,15,2256,6235,5403,5449,144,318,28,14,26,7,239,613,456,456,107,43
"127","-QIQLK8RR6rl7v19cAQQHg",85048,"""""""""""""""""Capriotti's Sandwich Shop""""""""""""""""","Phoenix",33.30426,-111.9777,3.5,155,1,8.3555,5.4155,76.8747,12.2916,68.8978,37245,7.9796,111365,32.8834,3.57142857142857,3.46428571428571,688.285714285714,12,4,6,1721,793,410,395,157,247,37,13,11,6,176,280,319,319,158,42
"128","-r-PA7uWXbpRPeuIZzO3bw",85207,"""""""""""""""""Village Inn""""""""""""""""","Mesa",33.41517,-111.6825,3,23,1,2.2334,2.2524,85.331,14.8885,76.5558,47372,7.2807,89006,20.5737,1.66666666666667,3.15333333333333,1171.66666666667,2,0,1,496,11,6,17,12,4,1,1,0,0,7,8,4,4,6,0
"129","-raUM9T-1dKPiB5_vRmFYA",85016,"""""""""""""""""Luke's of Chicago's""""""""""""""""","Phoenix",33.49499,-112.0473,3.5,188,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,4,3.76428571428571,577.071428571429,28,16,16,2021,12511,10156,11752,235,1318,93,90,17,10,777,1934,2347,2347,628,376
"130","-rCIoxp7pqN3xY7E3-v56Q",85048,"""""""""""""""""Arriba Mexican Grill""""""""""""""""","Phoenix",33.3048,-111.9816,3,219,1,8.3555,5.4155,76.8747,12.2916,68.8978,37245,7.9796,111365,32.8834,2.41666666666667,3.5125,928.333333333333,2,2,3,446,87,11,19,17,14,4,1,0,0,10,11,23,23,14,2
"131","-rhH9sL3XGFpoJXcxUpEWA",85016,"""""""""""""""""Zinburger""""""""""""""""","Phoenix",33.51033,-112.0281,4,695,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.78125,3.85671875,652.453125,65,32,29,7627,53216,44274,46894,1260,7884,885,954,234,330,3439,11990,13566,13566,5903,3849
"132","-RIWE3MU3GCHM5KIW7PLww",85301,"""""""""""""""""Polo's Italian Cuisine""""""""""""""""","Glendale",33.53807,-112.1665,4,60,0,2.1697,8.8787,47.7735,61.957,19.9377,66091,11.5931,34365,5.4694,4.66666666666667,3.60333333333333,1129.33333333333,3,1,2,112,74,39,13,4,1,2,0,0,0,0,2,2,2,0,1
"133","-rMJrY16eFTQd4I035G1oQ",85201,"""""""""""""""""El Salsita""""""""""""""""","Mesa",33.41618,-111.8396,2.5,14,1,2.3786,6.0781,61.9724,39.608,41.8175,50871,12.746,43045,14.8867,1,2.88,1284,3,1,1,71,89,50,47,3,1,0,0,0,0,2,8,5,5,4,0
"134","-RN70NJDP02wVcrg5yPO8Q",85254,"""""""""""""""""The Hangar Food and Spirits""""""""""""""""","Scottsdale",33.61064,-111.9276,4,55,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,4,3.99833333333333,1246.33333333333,20,12,15,598,25032,13470,22985,130,245,14,15,2,1,130,543,539,539,162,406
"135","-RYIKWBSTaJ21B2UMyzI-Q",85044,"""""""""""""""""Mellow Mushroom""""""""""""""""","Phoenix",33.31796,-111.9756,3,261,1,5.8737,7.4165,75.0658,14.6657,66.2738,40639,8.6026,85331,28.3095,2.96875,3.584375,945.9375,17,4,4,1549,863,246,78,53,13,10,0,1,0,40,55,24,24,7,5
"136","-s_U95xEEmJu5GK-srqpUA",85283,"""""""""""""""""Chutney's Indian Cuisine""""""""""""""""","Tempe",33.3774,-111.9086,4,256,1,5.5397,7.6821,61.112,27.1088,49.1961,49010,13.7564,66559,22.2188,3.86666666666667,3.65166666666667,811.8,53,6,6,1114,464,192,264,34,42,13,1,0,2,48,38,38,38,46,3
"137","-sAfscV-SWC278qqCNxraQ",85201,"""""""""""""""""Mesa Community Family Restaurant""""""""""""""""","Mesa",33.42526,-111.8396,3,15,1,2.3786,6.0781,61.9724,39.608,41.8175,50871,12.746,43045,14.8867,3,3.295,173,3,1,2,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"138","-sNi7U9seVfCr8T8nkWd_w",85201,"""""""""""""""""Rumbi Island Grill""""""""""""""""","Mesa",33.38057,-111.7546,4,101,1,2.3786,6.0781,61.9724,39.608,41.8175,50871,12.746,43045,14.8867,4,4.003,484.5,10,6,5,1774,1950,364,447,51,40,9,1,3,0,39,72,65,65,28,4
"139","-sWz5r1dmPFXZP3f-EelLA",85248,"""""""""""""""""The Good Egg - Fulton Ranch""""""""""""""""","Chandler",33.23482,-111.8586,3.5,72,0,7.2082,3.3995,81.8926,7.4997,77.0408,37388,4.0895,87599,29.1889,4,4.00333333333333,995,1,0,1,139,257,90,248,4,0,2,0,0,0,6,4,3,3,1,0
"140","-sYbz2nZY6iVFPd957E7dw",85254,"""""""""""""""""Chipotle Mexican Grill""""""""""""""""","Scottsdale",33.58598,-111.9256,3,30,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,1.33333333333333,3.25,1040,2,0,0,129,214,40,59,4,10,2,0,0,0,6,10,12,12,7,3
"141","-tcJmqzfaeEnpFMAelB7bA",85281,"""""""""""""""""MedFresh Grill""""""""""""""""","Tempe",33.42596,-111.9403,3.5,161,1,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,3.46666666666667,3.526,714.666666666667,32,5,8,342,96,18,6,10,3,3,1,1,0,4,13,7,7,2,0
"142","-trCUd86vf5FzUAhkr20Ng",85283,"""""""""""""""""Del Yaqui""""""""""""""""","Guadalupe",33.36337,-111.9625,4,32,1,5.5397,7.6821,61.112,27.1088,49.1961,49010,13.7564,66559,22.2188,5,4.36,933.666666666667,2,0,0,133,30,12,3,0,0,0,0,0,0,4,2,1,1,0,0
"143","-TVXOYL6kvKP1uW6ND9PIg",85009,"""""""""""""""""Whataburger""""""""""""""""","Phoenix",33.42974,-112.1003,3,23,1,0.6635,5.8881,42.0666,80.7127,6.6181,60138,15.955,30235,3.6216,5,3.94,560,2,0,0,225,329,43,42,2,0,0,0,0,0,0,1,0,0,1,0
"144","-TWZ4-AM76pUxPIt47mInw",85050,"""""""""""""""""Ketzal Mexican Grill""""""""""""""""","Phoenix",33.67567,-111.9792,3,14,0,5.8143,2.1725,85.8408,9.6053,79.1078,30150,6.209,92999,32.5529,2,3.74,376,0,0,0,130,5,18,2,5,3,3,0,1,0,6,7,10,10,3,0
"145","-ubMwuskT2uS0GPSZpxaxA",85345,"""""""""""""""""Fleming's Prime Steakhouse - Peoria""""""""""""""""","Peoria",33.55211,-112.2685,4,268,1,2.8422,5.1802,69.0873,33.7789,52.0069,58125,9.8443,60493,9.3273,4.48148148148148,4.05074074074074,1072.66666666667,48,12,27,3795,10478,5311,5614,237,325,44,21,33,19,252,393,490,490,142,61
"146","-UM5wXw2scKFW6QHchBL4Q",85310,"""""""""""""""""Dairy Queen""""""""""""""""","Glendale",33.68211,-112.2053,3,18,1,3.6102,1.7417,88.0569,9.5207,81.5267,21301,8.1968,112116,22.3452,3,3.77,213,1,2,1,1699,2987,1028,1663,48,98,10,7,1,0,73,103,115,115,21,12
"147","-Ut87cwGFsO3444Rd11p0Q",85340,"""""""""""""""""Federico's Mexican Food""""""""""""""""","Litchfield Park",33.50844,-112.342,3.5,63,1,6.3403,8.5318,66.9274,27.4037,52.4734,31576,7.9079,85461,20.3339,4,3.7475,712.5,5,2,2,230,251,33,68,9,4,1,0,0,0,5,12,5,5,1,7
"148","-UXH_mn5SLip3MMiaGM69g",85009,"""""""""""""""""Taco Mich""""""""""""""""","Phoenix",33.45129,-112.1185,5,3,1,0.6635,5.8881,42.0666,80.7127,6.6181,60138,15.955,30235,3.6216,5,4.3,368,0,0,0,36,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"149","-uYAkAplo7a4WM7c6lDrWQ",85027,"""""""""""""""""Rosati's Pizza""""""""""""""""","Phoenix",33.6551,-112.0817,3,65,1,7.1338,3.3218,75.6236,17.6526,66.7063,41212,10.924,65736,16.7629,4,3.008,1142.2,14,3,4,839,490,263,213,121,424,43,7,9,3,261,500,419,419,114,16
"150","-uzKpTQrUQMKpNsAk24adg",85209,"""""""""""""""""Bricks Family Sports Grill""""""""""""""""","Mesa",33.37425,-111.6871,4,52,0,3.4173,3.2074,82.4351,15.8368,73.4134,40968,6.6491,73281,19.4891,1.66666666666667,3.79666666666667,236,4,0,0,203,147,61,34,7,0,0,1,0,0,5,14,1,1,1,0
"151","-v8Z3mdbbPs1ljLziHr2DA",85044,"""""""""""""""""My Wine Cellar""""""""""""""""","Ahwatukee",33.33368,-111.9775,4,176,1,5.8737,7.4165,75.0658,14.6657,66.2738,40639,8.6026,85331,28.3095,4.25,3.983,879.25,35,7,12,1187,9220,4895,8527,147,2392,174,257,79,30,1047,1141,2097,2097,595,1257
"152","-vCLrTTgw6pBufdarW8ynA",85226,"""""""""""""""""Famous Dave's""""""""""""""""","Chandler",33.29834,-111.8987,4,190,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,3.92307692307692,3.62384615384615,694.846153846154,9,4,7,1024,1806,1526,1522,75,244,20,12,10,8,116,185,248,248,54,13
"153","-Vk9BMbpL2hcv4SZTuk4TA",85260,"""""""""""""""""The Italian Spoon""""""""""""""""","Scottsdale",33.61442,-111.9095,3.5,8,0,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,5,4.8,5,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"154","-voRkfS42YKYsrJ9DV0FxQ",85042,"""""""""""""""""Panda Express""""""""""""""""","Phoenix",33.3785,-112.0287,2.5,28,1,2.9977,18.3934,43.4418,55.9987,16.7759,45935,10.9176,60827,13.87,2,4,155,1,1,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
